expenseId,budgetId,name,amount,type,date,to,note
2558,492,"nDRECl",443.98,"clothing",2018-01-23,"jEQANh","TBvuJINnME"
2559,16,"DszsgL",188.94,"other",2021-08-05,"Gdrybq","fzkodCYYHj"
2560,131,"cjnkHf",328.77,"other",2010-03-09,"BPYYwt","rUtceJReZR"
2561,318,"VshfWY",88.83,"entertainment",2021-06-25,"uUQZbm","MtSLHzMQzM"
2562,229,"paTdyF",450.23,"gas",2008-05-10,"pqlWIo","BOHHHymQSd"
2563,217,"ARjrrU",480.02,"rent",2021-07-16,"qEEGoB","gfnkAEgqpy"
2564,635,"xoqIAg",326.29,"clothing",2011-09-20,"BfKwdJ","gyYfqblfKR"
2565,52,"pcAafd",55.6,"entertainment",2010-07-30,"NIbOLQ","BShUjgejxU"
2566,620,"lKcnqW",275.4,"clothing",2018-03-01,"SPYSJg","mPDBUpQVCy"
2567,945,"FcGAIA",38.53,"groceries",2019-05-04,"myoZHr","YHhKZaESAV"
2568,410,"EoStJu",121.08,"groceries",2008-10-08,"JndOeV","ApcoXHgfcl"
2569,523,"eoUIgk",111.88,"groceries",2015-01-10,"pBuvvT","qFunIpxtxI"
2570,939,"CAfGbs",494.43,"rent",2017-09-09,"zsyTIa","GwNClMaCwy"
2571,564,"oPWGHU",146.6,"entertainment",2008-07-25,"pJyDLb","cVVnEuxoUc"
2572,680,"SiOWYQ",56.27,"clothing",2016-01-29,"UoLRZW","lrJCJqOpxZ"
2573,802,"SKXOzw",373.66,"rent",2011-04-08,"sEehJX","HseoRJZcvb"
2574,426,"WtGfUF",290.5,"other",2009-10-27,"haKOZW","wPGxAhAWfH"
2575,108,"FGxXEv",61.45,"entertainment",2018-01-26,"DjRUdP","eWuqkabAFR"
2576,772,"PylqBd",8.37,"other",2013-08-19,"mMzQTk","PubDPTjqLV"
2577,490,"WHMdNa",237.62,"gas",2011-12-23,"pCCVme","YrAgFxRtOz"
2578,232,"TRkZLC",415.52,"entertainment",2016-05-13,"uesadW","yMCVMMcZPh"
2579,193,"PtcDBR",263.19,"clothing",2008-07-18,"jAkmLU","yDKmgbpmDa"
2580,135,"tOFRQX",271.08,"gas",2019-08-14,"QqonnO","gdyAODIfsU"
2581,707,"ZtLonD",170.22,"groceries",2011-06-30,"OtSNBr","YAnEdfSjtl"
2582,64,"vmzMhi",277.51,"rent",2013-01-19,"lBJjzH","cfQrlZZbpz"
2583,407,"ErPtRm",455.84,"groceries",2008-11-19,"BwSIQE","bxrlvBtwqg"
2584,498,"jXxiCH",142.51,"groceries",2021-11-23,"bEUnCN","dVFRTNIzyd"
2585,192,"IiNXaB",77.14,"gas",2013-01-03,"pfAAjX","FJJvnNjoGj"
2586,470,"NnvWNy",2.93,"other",2014-07-13,"IlfOWv","UMVcgMFCGT"
2587,212,"hngjZP",2.2,"entertainment",2014-03-02,"MypUzI","dHLBfzKLTo"
2588,683,"kQDMLS",425.27,"other",2010-06-14,"AHMfvT","emJdcnwSLs"
2589,971,"kLJcQO",496.62,"groceries",2019-07-30,"dzTyER","mShKtpViDA"
2590,69,"SiKogM",50.63,"gas",2017-12-07,"NErAZt","gLRirNnEWD"
2591,464,"azjSTj",59.63,"other",2020-03-07,"VUKqGH","ThvRqIRhuK"
2592,305,"ZzIibr",162.86,"other",2009-09-04,"FmhMVW","psVNacxKhn"
2593,698,"ahpAVw",186.94,"other",2020-04-22,"zTtiNh","kaGhiXwbuF"
2594,45,"qDQdlO",494.74,"groceries",2012-02-01,"WVncSa","nINauDudkq"
2595,18,"bBLaGL",375.62,"other",2019-07-12,"hFsVkk","LiuCrNUOGX"
2596,673,"fTUorP",376.57,"clothing",2008-02-29,"cnaITn","jkjMLPvmow"
2597,313,"LpxUaE",300.77,"entertainment",2021-04-07,"Yhtuoz","dPnXLjXRRC"
2598,521,"Uxkmru",490.4,"groceries",2011-08-08,"DWpShG","LVoUXVANYC"
2599,379,"hMbEpj",210.89,"rent",2014-04-04,"DDwJlS","SFoARzPChi"
2600,938,"oPHnjU",488.52,"gas",2014-07-01,"cgvOTz","XnejshmxKP"
2601,144,"gUVZtq",156.0,"clothing",2019-08-28,"fmldYJ","iqvctDDtUF"
2602,526,"hUzLia",48.95,"groceries",2015-04-25,"iDvXRM","jZUNAJLlGX"
2603,202,"vRBCpg",105.23,"gas",2012-07-01,"RtExVL","gyKcEJeUuz"
2604,13,"AgcHyo",49.51,"entertainment",2019-01-21,"AaRLzz","HCgjZQjGzt"
2605,825,"RuXFah",498.83,"clothing",2017-11-23,"csYQOD","REZfdYoCtq"
2606,978,"nbkiyX",495.02,"groceries",2021-10-29,"yVTwNM","KhSDQKGDko"
2607,66,"ZCZjpR",201.36,"rent",2012-03-11,"YNBtAu","HjcTYYfvLl"
2608,231,"ePYeMN",97.99,"rent",2008-08-01,"QqMPDg","pFKcflMsjn"
2609,962,"pbsDRu",366.05,"groceries",2012-02-20,"oGyfEf","eWXHHowiYH"
2610,348,"UAydCZ",354.22,"rent",2014-05-17,"HUwOpd","BuABVHoGeW"
2611,23,"KqAWvF",179.93,"gas",2012-08-04,"pKSaNN","lVdniXpiGD"
2612,991,"iQPkmh",275.03,"gas",2011-11-27,"HPwJdV","QWDvsMkajb"
2613,813,"HWyieO",185.23,"other",2019-11-04,"JnHyKg","fHLeLwALSN"
2614,861,"XGLwbz",97.03,"gas",2014-04-13,"WPoFMM","yhhYvsNLDa"
2615,441,"GPIHls",189.86,"groceries",2015-10-10,"SbgnoF","LEJsHukEdd"
2616,469,"igaqSE",375.45,"gas",2012-11-10,"NuwRhi","sWKuXgxiha"
2617,771,"DZqmas",358.25,"rent",2014-12-05,"Bgikcc","PmmrPkaTOt"
2618,931,"YjxRha",497.66,"rent",2021-01-09,"DUeFeP","MjztRvCZwS"
2619,267,"oGCVBy",312.71,"gas",2020-12-29,"uTjPHJ","hNdwmTcIsC"
2620,524,"eCMgKA",495.76,"gas",2018-04-19,"uZamWM","SBKoPReKxT"
2621,917,"LMmmfu",344.6,"entertainment",2012-01-13,"FadZxf","NHWCBTYMEN"
2622,859,"wLrfIB",83.08,"entertainment",2017-08-07,"DdsPEc","wyRmGlSnov"
2623,865,"MLYAlW",428.59,"entertainment",2016-04-23,"IcrQka","WYUXjxBkOk"
2624,368,"becTqA",65.38,"entertainment",2008-08-19,"Bwzsjv","bZOgSjyEFM"
2625,679,"nRaqie",390.37,"other",2018-05-12,"xBttAZ","eFIBfRytHi"
2626,924,"QUmynz",222.52,"gas",2011-06-23,"BXGMTh","JVYsLfHkJg"
2627,81,"opXNlV",293.44,"gas",2020-09-19,"ziaCjk","oflTMmLKUc"
2628,201,"IpXDxq",200.03,"rent",2018-05-14,"dknnhn","kegivSdyed"
2629,450,"tJvZwV",46.0,"groceries",2012-09-02,"yJFGfs","RCmvXloMwF"
2630,212,"swYDBL",301.3,"groceries",2010-10-28,"MlBRoZ","kTCIMgzpJA"
2631,888,"oKNSec",419.7,"clothing",2021-11-26,"loLHDk","zGrRLvurKE"
2632,923,"rGPoLe",20.72,"other",2016-03-17,"TfQzpv","ANLDBuCJDf"
2633,329,"MjrlPb",162.02,"groceries",2015-07-02,"aAdZPu","ttbQAKoRaF"
2634,228,"rPGrIa",204.3,"groceries",2009-10-06,"fftZkM","RScCuHBZdN"
2635,198,"rtLKCM",33.32,"entertainment",2010-03-18,"AnIYqa","WRMyIozpMn"
2636,656,"OiiyRX",308.4,"groceries",2009-11-26,"ZARZeW","cLqKkpWmBF"
2637,382,"rZUZlx",310.95,"clothing",2012-11-09,"muukxr","kVDGjIJyjR"
2638,166,"pEmkxH",92.18,"other",2011-02-26,"CqRdsN","qdkxwzfjIj"
2639,858,"cNyBun",151.95,"groceries",2016-06-29,"tiRkUd","yVLJbNENlI"
2640,572,"nEEeFS",375.21,"gas",2014-08-27,"zMzdGC","yILLeoBdKB"
2641,214,"dnbwFS",84.57,"rent",2015-11-07,"RshaBX","jTAxjSetqR"
2642,612,"VFNBPy",411.93,"gas",2016-04-28,"ImCWJj","nzLPzpvDqP"
2643,15,"qipLbT",238.37,"rent",2019-09-08,"gaTuQH","XbDOVbMYGK"
2644,587,"UgLGuO",289.95,"other",2019-02-04,"SLEAhJ","MwRRkBgOTw"
2645,542,"NGChIT",252.84,"rent",2008-01-29,"nSDzwU","AksKYCdASa"
2646,437,"qGLxGi",302.02,"entertainment",2014-05-28,"TIcIVk","ldjozJbWWl"
2647,713,"rjXDpA",440.36,"clothing",2011-02-25,"vodKrf","cdgboFFxbP"
2648,149,"iGkpem",124.33,"groceries",2015-06-13,"XcjNdQ","uRBLLKlURH"
2649,954,"jtPJOB",218.46,"other",2013-08-26,"wWjBla","ONYqitTAdA"
2650,21,"ILNIxR",96.93,"rent",2013-04-27,"KbnUVK","AVrBNIavxk"
2651,495,"fIVbJp",166.8,"clothing",2011-11-24,"kIOXyK","ioCtdfXleL"
2652,776,"iFbeQx",81.34,"rent",2009-12-03,"BQOGff","wwhvfspRQj"
2653,196,"UOSpme",56.51,"other",2010-10-02,"HjfWGx","GauxELvePt"
2654,606,"SYLulA",228.87,"clothing",2019-11-26,"OWiqyn","xOPCNVNRhq"
2655,160,"EjkyBE",263.52,"clothing",2009-08-12,"wRMbWe","peQSBLQPxh"
2656,225,"ztHGxR",138.84,"clothing",2020-08-05,"RfdAUG","kDicmjiubi"
2657,15,"AxxWwa",323.44,"clothing",2012-07-23,"uNEidC","nfEaNILdUN"
2658,614,"lYDxkM",221.4,"groceries",2014-07-31,"OFobmS","zVDYPPaTBy"
2659,520,"HQGJjT",347.68,"groceries",2008-05-02,"HYxUIv","zSRfdVjCEP"
2660,788,"lbLwwb",463.29,"clothing",2013-05-17,"LJYBTo","nzyjVwIhhE"
2661,121,"gNCEYL",334.88,"other",2011-07-08,"rDXhAX","jMMhbKVnKB"
2662,577,"nArohU",472.06,"other",2020-10-28,"duIYiS","FhUkTBkGGY"
2663,693,"IWDkey",306.04,"other",2011-07-21,"CMErbD","eikYoizGjk"
2664,101,"LmEvkt",484.38,"other",2020-07-27,"UxICIG","hPvTYQvrAe"
2665,476,"AivjVv",337.1,"other",2018-03-18,"AuoKXL","aHqQvmFJwL"
2666,961,"RhIgtA",353.11,"entertainment",2020-06-22,"kLVCdD","lpfJEGMfEr"
2667,865,"ElVHtm",121.89,"groceries",2018-12-10,"fkUUXD","HpGpKSMkWj"
2668,37,"fjINbs",27.01,"other",2021-12-04,"KUzsZC","UeHEgFLnJO"
2669,222,"kNSNLx",390.69,"other",2019-05-19,"YzlUio","MrrVYQNFjo"
2670,722,"Ldztqi",479.69,"groceries",2016-04-04,"kjaGlw","liScfQcCeu"
2671,56,"uTrPwO",380.95,"rent",2011-10-23,"tlDgdT","WngdRRhozx"
2672,522,"qKsqJu",430.93,"rent",2010-07-13,"ZRChVg","CxzukJFpFk"
2673,555,"uIXIAa",88.37,"clothing",2013-11-21,"YVXvYY","RYEaOZgqhj"
2674,217,"mLvEKO",408.57,"clothing",2015-07-12,"ytKgWa","kjyCiBQWmK"
2675,345,"lYZqcY",153.05,"entertainment",2014-10-09,"EzLjqC","wCHBSYJFEj"
2676,385,"bZJJrg",29.52,"clothing",2014-11-13,"nEvtjb","RdTzZYOAPm"
2677,113,"vfKqml",459.57,"gas",2019-12-17,"mphVpw","rniDBhgcDk"
2678,364,"DSsUqQ",83.48,"gas",2017-10-15,"ZfDrEq","CjgrhvfFqR"
2679,285,"FuZyba",136.73,"gas",2017-10-07,"vnoYde","lcBbMUZkGy"
2680,980,"hrNhBs",271.42,"clothing",2020-03-06,"EEfUEx","TrrRjDMxsO"
2681,937,"dMABJZ",397.96,"gas",2019-11-13,"OxJRXe","YTESDIgbit"
2682,734,"RyOJvB",216.57,"clothing",2012-02-03,"bhCYdx","PYGhmcnyHv"
2683,482,"WXYCdN",431.95,"other",2016-01-13,"pcqpIL","YZHVyecMqu"
2684,714,"SYWvsh",235.09,"gas",2019-10-26,"SAoWmw","ijCXzaoAla"
2685,643,"PGBySc",443.02,"entertainment",2019-11-19,"wtqqGv","aFVLfKvvVp"
2686,932,"NySKIG",165.97,"gas",2017-12-12,"nAwnYm","GtOWQkwdxH"
2687,429,"QgwSsU",202.52,"groceries",2018-12-29,"KIVdmT","GvYIFaJoaG"
2688,512,"owGVZy",385.05,"other",2017-03-14,"cydVcJ","XzYEgCBfux"
2689,546,"jVqXjB",134.46,"gas",2013-02-20,"cpZWeP","ssvTKQHXBI"
2690,238,"wHkLGT",35.74,"entertainment",2019-03-03,"zRJhpX","ideeifiOuZ"
2691,837,"KcaddC",381.99,"groceries",2019-04-06,"qipsuv","UzXiWKFkXl"
2692,96,"pobKFZ",114.34,"groceries",2008-08-09,"zTUxUo","imIyIEExVQ"
2693,865,"isURXw",45.95,"clothing",2009-07-18,"ReprGJ","LQXMMmHixj"
2694,239,"fUmJzX",250.41,"gas",2012-09-12,"iAxNzn","wTSKjwHkRr"
2695,42,"MrUjhV",335.07,"clothing",2010-01-13,"HawnJl","qeuXZVwnjW"
2696,749,"spEObS",472.61,"rent",2021-11-20,"wPrYKE","qpmqprzacV"
2697,417,"KLMNkz",451.25,"rent",2021-10-07,"Swraib","AKUjyfvsEh"
2698,881,"iQcene",447.95,"entertainment",2017-06-25,"wrppwK","usDpdFFOFM"
2699,731,"loznFL",379.24,"entertainment",2016-06-22,"CkvMDm","qdKufljJdW"
2700,868,"ehkLCv",328.17,"other",2010-09-06,"EYAxDS","rckRkKadlK"
2701,164,"FHMEbd",224.94,"groceries",2016-04-22,"xElvQL","RoxymzXOEq"
2702,597,"swwwaL",91.96,"entertainment",2019-03-31,"JPrzOX","CVnBePfpEv"
2703,709,"WPwTYV",264.85,"entertainment",2019-09-09,"oiABjV","dXttcwUDWZ"
2704,69,"tiuwri",237.05,"groceries",2021-01-17,"ABFSle","dSnxRuzTWg"
2705,822,"VwBbFg",351.47,"entertainment",2019-02-05,"ZnMavf","cZRiLvtIbY"
2706,420,"OQyARF",310.39,"entertainment",2015-12-26,"HifMsN","rxsvAaGisz"
2707,886,"tzJyyg",9.5,"entertainment",2008-03-07,"juPszE","rtmHeJxbiL"
2708,150,"gqnEym",472.76,"clothing",2019-11-24,"oVuQTS","BcBEKSmdKv"
2709,278,"uJjHuf",29.58,"groceries",2015-05-13,"qaaKRu","ZlvCmBFIuW"
2710,321,"OsKltf",355.56,"gas",2014-06-09,"ANHddG","aStcRzhKho"
2711,608,"tdXNBS",169.49,"other",2009-02-20,"xCsAJD","rihqSihgwV"
2712,253,"kDRCFn",291.94,"other",2015-11-08,"EPernL","oeUzgoRFEA"
2713,283,"ZzyHNu",138.7,"gas",2020-01-28,"okWpbf","RMuIeTAgvz"
2714,890,"IDmplv",374.05,"rent",2021-08-17,"qOAdNX","aXgjaBNTqO"
2715,947,"DcmBku",442.03,"groceries",2011-03-26,"rumlHH","mnsiyrXHCb"
2716,938,"Pvmbpb",365.77,"clothing",2019-11-21,"exlsZe","XGtKqIqQLu"
2717,179,"LVMMyl",461.01,"entertainment",2020-02-13,"yMwdKX","gJfHrpnVip"
2718,980,"AzkKQQ",121.76,"rent",2018-11-18,"sddgUA","DjnxFIkYmM"
2719,318,"ywANGI",172.82,"other",2021-02-14,"WvPacQ","iMeslxxfie"
2720,939,"wIQVbg",369.77,"entertainment",2021-09-03,"jTxqKO","wovTtyQLVq"
2721,837,"XxfmGT",60.3,"groceries",2008-11-17,"TouZXv","HdHeZEISvd"
2722,821,"qXHtbS",55.92,"other",2019-02-15,"ifHTTJ","VGEYlwfpMR"
2723,437,"ViJtYv",487.21,"entertainment",2013-11-23,"qOXcpE","egrLTDiiQM"
2724,127,"ytSbdc",212.15,"rent",2018-04-19,"ByOTil","JvibpErPcZ"
2725,929,"EauMWT",126.55,"clothing",2011-05-24,"vhHsbw","XScgeWmAHl"
2726,356,"YDIOec",256.57,"gas",2018-12-16,"TfWVyR","JjbMeZIjOD"
2727,148,"MnHXZF",279.99,"rent",2021-06-25,"syKZsG","iGLRwGxBlm"
2728,13,"jbGUvo",4.35,"other",2013-08-25,"vQGStU","WwHFmhXUhM"
2729,113,"tKoYlj",306.84,"entertainment",2014-07-23,"mxmUzK","vEaDGZWqzU"
2730,626,"PfqOER",426.53,"rent",2014-11-02,"jQgzeW","SRFahHwmzh"
2731,188,"JhSlUf",206.71,"other",2011-06-21,"nErIOt","vJEClfwfKD"
2732,214,"pYWUKE",260.22,"groceries",2011-11-28,"CyjWbE","VvfDaBJFbp"
2733,385,"WpXRST",376.19,"entertainment",2017-08-07,"YBOiDl","gKhRvYlPHP"
2734,410,"prMMXc",190.0,"other",2020-11-16,"pgYsef","jyoPqwdeVO"
2735,46,"WIkVYD",171.91,"entertainment",2011-09-09,"Ceteoo","ZyQtDHNwcS"
2736,656,"jtOafC",55.1,"gas",2020-02-17,"pitBtS","oRsWQKJjgI"
2737,166,"uJXuSM",43.37,"groceries",2018-01-31,"VViLkf","WJfhYPGOMJ"
2738,206,"VUowdX",495.23,"gas",2011-01-14,"GdrXnR","FeUBCJKhNR"
2739,345,"wUkIUH",474.74,"rent",2008-10-21,"OmDHji","NScIXXpTHc"
2740,698,"lPiMFs",438.79,"entertainment",2014-04-28,"wbuUil","RBxzmYriCb"
2741,473,"ODtgMy",420.34,"clothing",2014-04-21,"rjmpDi","wVHrgGnbQd"
2742,193,"bqRuGe",216.45,"groceries",2019-07-06,"boLFMp","jWMLtwwCSc"
2743,642,"AUeksj",430.23,"entertainment",2008-12-30,"NkNBpn","VDhcsjObPB"
2744,919,"TfIuys",237.01,"clothing",2010-02-24,"MiWbIY","sZdskrACxP"
2745,410,"SZQAeL",479.15,"entertainment",2010-01-14,"oRAmwu","mkTIUVNQaD"
2746,866,"hndshb",21.77,"gas",2018-06-14,"ABrETf","iUmXDyPQzm"
2747,916,"WBxDWl",204.38,"gas",2021-12-24,"LjCuFN","fFqReUeZOS"
2748,297,"IkWhjl",380.83,"other",2008-10-26,"SsvHjm","NSastSHpDs"
2749,791,"KxMRZJ",38.22,"entertainment",2020-03-08,"xCMqqI","gcKIVbvXEn"
2750,923,"YbaYFB",5.77,"clothing",2008-06-20,"Ksenrw","uwBCbHkqBK"
2751,931,"CpAAZh",223.92,"clothing",2009-12-13,"AFUQOA","PMbgemafNj"
2752,70,"pihTLX",318.35,"rent",2020-03-05,"RONZPu","ohPBBcehBe"
2753,221,"zCcJJo",467.9,"other",2012-02-27,"ZTYIrL","VflUAGgAXR"
2754,510,"kdSveu",84.79,"rent",2019-09-05,"QuhNRE","dXqSGTLEtV"
2755,737,"cBEKSc",304.71,"gas",2021-09-17,"PdWwEN","kpakmjOojX"
2756,929,"XTyeQK",396.48,"clothing",2013-10-02,"vDVKEt","EOfBdmawsg"
2757,88,"jgxSxJ",435.3,"groceries",2014-06-09,"aFKGns","pbOZzRNtqs"
2758,707,"LtdrSh",401.88,"other",2014-09-20,"eUgxVE","yYlsCULbng"
2759,830,"TKaSnr",176.15,"entertainment",2011-09-08,"DHRmFQ","CzTgzMNunu"
2760,495,"hhAWFg",17.66,"other",2009-07-18,"JiFJkc","VgkpvMFMfi"
2761,878,"TczlkX",480.87,"clothing",2009-04-25,"KpDJNf","zlfXLFLAzN"
2762,710,"MBOBDo",119.14,"gas",2008-08-18,"UPdRCp","vsTKYwhCTO"
2763,122,"JzCFBi",428.18,"rent",2016-10-07,"osBjDl","JsfFrJnaFd"
2764,338,"wExPVO",403.69,"other",2021-04-08,"NGopbo","qVGEhnIYzT"
2765,14,"Amixvz",55.03,"groceries",2010-06-01,"egYDfM","bRFZLfVHZQ"
2766,296,"wASNBY",379.53,"entertainment",2014-07-01,"JoNNLY","QEWUmlreiM"
2767,892,"tSZyJG",329.63,"rent",2013-05-25,"xXneXG","CtiQnktHtH"
2768,549,"Tfvydc",206.6,"gas",2010-04-26,"PnCqBW","dxfdXZQoHv"
2769,803,"mXaFMO",235.07,"other",2016-09-23,"HFXnoD","AhWqzQTWjs"
2770,590,"hkdGrt",306.06,"gas",2011-12-30,"SNPymN","SnwSrUsEKg"
2771,497,"SCvgoB",2.9,"other",2015-06-24,"eFoIwC","OGsDxZrypA"
2772,40,"IiQPyt",330.79,"rent",2013-08-18,"wNPgTJ","NKXpsFUhEz"
2773,772,"lieksT",120.63,"other",2013-07-03,"DEiyZH","DilXFBBjtd"
2774,837,"yQPeCF",107.1,"gas",2020-01-24,"ukgtfz","TPLxeHPimM"
2775,815,"dvYDHZ",272.43,"rent",2013-10-25,"hafRPq","xrzRdOKwpu"
2776,841,"rDQJIw",472.63,"rent",2013-08-10,"huXxCu","LAEOlIexhy"
2777,322,"swvJrP",233.85,"clothing",2015-03-26,"enaioF","ZfkbQWHPvo"
2778,850,"FihhTj",336.34,"entertainment",2014-11-21,"ADWMYX","YTUBEXINXs"
2779,955,"dRAGSA",98.03,"groceries",2018-04-05,"dWxwGt","LsHOOldIrm"
2780,290,"dZrHpk",283.78,"groceries",2014-06-25,"Gtxsmh","gHLPWMkWpZ"
2781,67,"xjMMnL",464.02,"groceries",2016-03-26,"ziesei","lbDYaiOtTp"
2782,352,"lrgbTX",189.86,"clothing",2019-05-27,"bEUVGJ","YvcSFpERsL"
2783,246,"IjLKUi",14.51,"entertainment",2013-09-17,"WkfhRs","JrejUGHZyO"
2784,183,"wbFoTo",476.39,"entertainment",2013-11-11,"FxhImH","LVVhFILUDz"
2785,85,"lsAMsD",366.52,"gas",2021-05-09,"sXfkKr","mdNcryJcTS"
2786,184,"caZekI",417.64,"clothing",2020-09-30,"fFliAT","VUjFXZEuxJ"
2787,19,"sFWUeR",175.72,"entertainment",2017-12-04,"pLreri","RiiKdVKnUL"
2788,246,"UvmgYF",490.24,"gas",2010-11-15,"ahkBSM","XHTmsYBLCw"
2789,646,"zDgKpV",165.14,"clothing",2008-06-23,"DqfikB","CGyiAfnDin"
2790,170,"hVvIfd",307.01,"gas",2017-07-11,"LQTMtZ","QXOFzgGEzI"
2791,937,"GVPXYb",156.61,"entertainment",2017-03-05,"wbHLBy","KemWyRoLka"
2792,637,"yGrVgr",71.47,"groceries",2010-02-07,"ScYFgJ","SXsmKaFODJ"
2793,533,"KdrvLI",486.0,"gas",2008-01-13,"RgVGGD","KpMxJZmZhs"
2794,760,"ORoMMh",50.04,"entertainment",2011-08-07,"FeOpft","eZQSBZUZKC"
2795,946,"TwjCqK",55.77,"rent",2009-07-08,"VtCKpv","oeSKZsZYao"
2796,124,"DcSmut",326.09,"groceries",2016-04-09,"nJWWmQ","acuDKWBaFy"
2797,75,"yjGMrJ",432.15,"other",2015-09-26,"jTFNOP","qDECdFwgtE"
2798,60,"dNocnh",232.26,"rent",2013-10-19,"IPrjSO","luiaAsfxDn"
2799,801,"DFpRSi",76.26,"entertainment",2012-03-17,"EouYSH","OCdjYVxRRJ"
2800,640,"rCUPbL",229.46,"clothing",2016-07-09,"YPUzaI","JxLMQHvCfO"
2801,917,"phTxBu",136.23,"clothing",2016-04-17,"TgEGdV","JQCbxrTkKO"
2802,480,"hhemvO",93.08,"clothing",2010-08-26,"WTJbef","LWyDxgyMQQ"
2803,390,"tYEGtT",58.35,"rent",2010-10-25,"WKzjRf","zEplsyCaCg"
2804,654,"OIddFs",248.39,"entertainment",2009-09-14,"AyzAKr","TCFIaAQAvk"
2805,882,"zUDwWE",183.89,"groceries",2017-04-06,"zHqioP","FnLaThoPEb"
2806,515,"GQsKiD",334.58,"entertainment",2008-10-26,"gOgtqr","xfEGuGztsq"
2807,207,"GXYltS",164.29,"rent",2017-05-13,"pPGqdJ","QJDOfuskoZ"
2808,192,"xqtFNI",435.69,"groceries",2016-11-23,"XdEWpg","vqtAtwHjvR"
2809,987,"aKJwGS",407.98,"entertainment",2020-09-08,"AIsMHY","KGxKurcjqi"
2810,336,"WwPSpH",272.39,"other",2008-01-30,"ZgvYGh","BqkCcgKPmG"
2811,647,"XmQoOd",412.21,"groceries",2011-02-19,"PTDrbU","KcQAWEcgpH"
2812,883,"xBojgq",30.29,"other",2011-03-18,"VdfvFP","pxMfjtDVHW"
2813,853,"XcwrAt",455.06,"other",2018-12-09,"gNUeNV","mHbnNFQFJm"
2814,99,"WpXIUT",274.29,"other",2011-09-19,"vpBulg","JYYGYyqcHT"
2815,640,"QWigNB",356.69,"other",2019-07-17,"stsrbH","MNSDDrLRMl"
2816,545,"zcailD",447.41,"clothing",2008-01-25,"yOGPYc","ADGeYcRYZi"
2817,932,"UpWXOk",262.8,"gas",2009-05-11,"xsRySl","XDeuAYaWDj"
2818,44,"iSWsrW",130.63,"clothing",2008-07-13,"aWtSUL","uLWBZuFnJV"
2819,878,"TNcbyF",91.57,"clothing",2019-08-20,"XOkNJi","EazwpPfUjQ"
2820,596,"eQYRbU",47.63,"rent",2021-01-10,"KeGTPM","xqLJMYtdDt"
2821,575,"puSfiL",390.34,"other",2008-04-05,"YImlJK","QmEmJSdXak"
2822,120,"azFZvy",171.41,"rent",2017-04-12,"MrvDDb","hJvdOWtJIY"
2823,997,"lWOQzj",477.08,"groceries",2009-01-22,"Kcwbxi","FykkPZUnNo"
2824,485,"KdRPNZ",237.54,"other",2012-11-29,"aNAJkJ","XyLkrAyzGt"
2825,638,"vgiYbE",460.74,"entertainment",2021-04-30,"oLMWmu","fuRAWiogPa"
2826,452,"yKnCvO",305.91,"rent",2011-10-19,"ZQGCzY","cvdKqiDVue"
2827,341,"hdxGqA",470.15,"clothing",2019-12-13,"CEjRZd","tVFQeLqBUk"
2828,295,"aZtWvv",159.06,"rent",2018-02-24,"KdmRUA","GhjINdLoyA"
2829,661,"ECGOEO",259.84,"other",2009-02-07,"YyeShb","CxvfgiPYsw"
2830,662,"aMuBQD",265.49,"gas",2017-06-05,"VrXRLN","pYtCrHkczT"
2831,228,"eDquce",426.49,"entertainment",2015-01-07,"IotMfc","poBHgbeDnh"
2832,938,"uwZSXW",453.92,"entertainment",2010-08-19,"qBNpWW","cgodJjdUcm"
2833,88,"VKQMzb",243.06,"groceries",2009-09-10,"Utxzzw","IsrhcBxHwt"
2834,721,"WCCiOm",52.67,"groceries",2013-07-09,"euWuje","rLhtuCkCMQ"
2835,563,"GRwAVm",194.33,"rent",2018-01-17,"TzqLPE","nidaNtNLPG"
2836,840,"IQTBqR",226.88,"clothing",2020-04-25,"zCFzOy","onfpvPoWkW"
2837,124,"rfiRBI",248.09,"clothing",2009-07-21,"eGCXix","oZBURvfeVp"
2838,500,"uYiGHL",1.29,"groceries",2016-05-01,"ArzrPD","FNlCbDMprY"
2839,549,"zcihgv",150.73,"entertainment",2018-09-06,"GYhViN","dCXOHuOntN"
2840,887,"wdclXG",463.15,"rent",2021-02-27,"fPKkCc","pQYSkzaBKN"
2841,376,"SHUbld",372.59,"rent",2013-12-20,"bVAzCz","ZsJglkHbuS"
2842,730,"CWnWQx",133.47,"groceries",2021-03-05,"SotPrY","XdVWYUaFRP"
2843,76,"rACzSJ",380.1,"gas",2011-06-03,"PAOgYs","RngdGhtacq"
2844,446,"cSrGPw",170.91,"other",2014-02-10,"ymYUwO","vPkEMysJqo"
2845,400,"tkXFdd",10.7,"gas",2018-02-18,"cOyMpX","LfbVQWqBnu"
2846,573,"rCoJjv",128.47,"rent",2010-01-27,"YhCfcl","hucaWQxFJf"
2847,7,"gAuzBA",93.12,"other",2016-07-27,"npqKne","DsZzgWQjMY"
2848,71,"cwdNAy",430.06,"rent",2017-04-11,"BMhByk","cARnTPNxlL"
2849,289,"EfGfue",368.37,"gas",2011-11-22,"NpzUtH","zRCSpBOCPu"
2850,737,"LFgCVa",130.79,"other",2014-03-13,"BOFzHL","VOFkIceNrs"
2851,128,"rTxqHX",426.94,"rent",2014-10-30,"DfIEfW","flrtSvKeDo"
2852,983,"ANkJIF",134.67,"other",2009-07-15,"oUtCYe","XYYALwMEur"
